ID,Name_submitted,Overall_score,Name_matched_id,Name_matched,Name_score,Name_matched_rank,Author_submitted,Author_matched,Author_score,Canonical_author,Name_matched_accepted_family,Genus_submitted,Genus_matched,Genus_score,Specific_epithet_submitted,Specific_epithet_matched,Specific_epithet_score,Family_submitted,Family_matched,Family_score,Infraspecific_rank,Infraspecific_epithet_matched,Infraspecific_epithet_score,Infraspecific_rank_2,Infraspecific_epithet_2_matched,Infraspecific_epithet_2_score,Annotations,Unmatched_terms,Name_matched_url,Name_matched_lsid,Phonetic,Taxonomic_status,Accepted_name,Accepted_species,Accepted_name_author,Accepted_name_id,Accepted_name_rank,Accepted_name_url,Accepted_name_lsid,Accepted_family,Overall_score_order,Highertaxa_score_order,Source,Warnings,WarningsEng
352,Armeria purpurea W.D.J. Koch,1,542578,Armeria purpurea,1,species,W.D.J. Koch,W.D.J.Koch,1,W.D.J.Koch,Plumbaginaceae,Armeria,Armeria,1,purpurea,purpurea,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:686393-1,,Y,Synonym,Armeria maritima subsp. purpurea,Armeria maritima,(W.D.J.Koch) Á.Löve & D.Löve,542477,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77249847-1,,Plumbaginaceae,1,1,wcvp,0,
353,Armoracia rusticana G. Gaertn. et al.,0.89668,542841,Armoracia rusticana,1,species,G. Gaertn. et al.,"G.Gaertn., B.Mey. & Scherb.",0.4834,"G.Gaertn., B.Mey. & Scherb.",Brassicaceae,Armoracia,Armoracia,1,rusticana,rusticana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:278747-1,,Y,Accepted,Armoracia rusticana,Armoracia rusticana,"G.Gaertn., B.Mey. & Scherb.",542841,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:278747-1,,Brassicaceae,1,1,wcvp,0,
354,Arnica montana L.,1,4062,Arnica montana,1,species,L.,L.,1,L.,Asteraceae,Arnica,Arnica,1,montana,montana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30090722-2,,Y,Accepted,Arnica montana,Arnica montana,L.,4062,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30090722-2,,Asteraceae,1,1,wcvp,0,
355,Arnica montana subsp. montana,1,48703,Arnica montana subsp. montana,1,subspecies,,,NA,,Asteraceae,Arnica,Arnica,1,montana,montana,1,,,NA,subsp.,montana,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179643-1,,Y,Accepted,Arnica montana subsp. montana,Arnica montana,,48703,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179643-1,,Asteraceae,1,1,wcvp,0,
356,Arnoseris minima (L.) Schweigg. & Korte,1,29097,Arnoseris minima,1,species,(L.) Schweigg. & Korte,(L.) Schweigg. & Korte,1,(L.) Schweigg. & Korte,Asteraceae,Arnoseris,Arnoseris,1,minima,minima,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:140538-3,,Y,Accepted,Arnoseris minima,Arnoseris minima,(L.) Schweigg. & Korte,29097,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:140538-3,,Asteraceae,1,1,wcvp,0,
357,Arrhenatherum elatius (L.) J. Presl & C. Presl,0.95748,841342,Arrhenatherum elatius,1,species,(L.) J. Presl & C. Presl,(L.) P.Beauv. ex J.Presl & C.Presl,0.7874,(L.) P.Beauv. ex J.Presl & C.Presl,Poaceae,Arrhenatherum,Arrhenatherum,1,elatius,elatius,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:389923-1,,Y,Accepted,Arrhenatherum elatius,Arrhenatherum elatius,(L.) P.Beauv. ex J.Presl & C.Presl,841342,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:389923-1,,Poaceae,1,1,wcvp,0,
358,Arrhenatherum elatius subsp. elatius,1,1081916,Arrhenatherum elatius subsp. elatius,1,subspecies,,,NA,,Poaceae,Arrhenatherum,Arrhenatherum,1,elatius,elatius,1,,,NA,subsp.,elatius,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:140669-3,,Y,Accepted,Arrhenatherum elatius subsp. elatius,Arrhenatherum elatius,,1081916,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:140669-3,,Poaceae,1,1,wcvp,0,
359,Artemisia absinthium L.,1,133152,Artemisia absinthium,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,absinthium,absinthium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300106-2,,Y,Accepted,Artemisia absinthium,Artemisia absinthium,L.,133152,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:300106-2,,Asteraceae,1,1,wcvp,0,
360,Artemisia annua L.,1,82435,Artemisia annua,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,annua,annua,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:304416-2,,Y,Accepted,Artemisia annua,Artemisia annua,L.,82435,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:304416-2,,Asteraceae,1,1,wcvp,0,
361,Artemisia austriaca Jacq.,1,38828,Artemisia austriaca,1,species,Jacq.,Jacq.,1,Jacq.,Asteraceae,Artemisia,Artemisia,1,austriaca,austriaca,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179249-1,,Y,Accepted,Artemisia austriaca,Artemisia austriaca,Jacq.,38828,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179249-1,,Asteraceae,1,1,wcvp,0,
362,Artemisia biennis Willd.,1,133252,Artemisia biennis,1,species,Willd.,Willd.,1,Willd.,Asteraceae,Artemisia,Artemisia,1,biennis,biennis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:305619-2,,Y,Accepted,Artemisia biennis,Artemisia biennis,Willd.,133252,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:305619-2,,Asteraceae,1,1,wcvp,0,
363,Artemisia campestris L.,1,67960,Artemisia campestris,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,campestris,campestris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:309140-2,,Y,Accepted,Artemisia campestris,Artemisia campestris,L.,67960,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:309140-2,,Asteraceae,1,1,wcvp,0,
364,Artemisia campestris subsp. campestris,1,104243,Artemisia campestris subsp. campestris,1,subspecies,,,NA,,Asteraceae,Artemisia,Artemisia,1,campestris,campestris,1,,,NA,subsp.,campestris,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179674-1,,Y,Accepted,Artemisia campestris subsp. campestris,Artemisia campestris,,104243,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179674-1,,Asteraceae,1,1,wcvp,0,
365,Artemisia campestris subsp. lednicensis (Spreng.) Greuter & Raab-Straube,1,96064,Artemisia campestris subsp. lednicensis,1,subspecies,(Spreng.) Greuter & Raab-Straube,(Spreng.) Greuter & Raab-Straube,1,(Spreng.) Greuter & Raab-Straube,Asteraceae,Artemisia,Artemisia,1,campestris,campestris,1,,,NA,subsp.,lednicensis,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77095532-1,,Y,Accepted,Artemisia campestris subsp. lednicensis,Artemisia campestris,(Spreng.) Greuter & Raab-Straube,96064,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77095532-1,,Asteraceae,1,1,wcvp,0,
366,Artemisia dracunculus L.,1,78130,Artemisia dracunculus,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,dracunculus,dracunculus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:307848-2,,Y,Accepted,Artemisia dracunculus,Artemisia dracunculus,L.,78130,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:307848-2,,Asteraceae,1,1,wcvp,0,
367,Artemisia laciniata Willd.,1,42939,Artemisia laciniata,1,species,Willd.,Willd.,1,Willd.,Asteraceae,Artemisia,Artemisia,1,laciniata,laciniata,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30075000-2,,Y,Accepted,Artemisia laciniata,Artemisia laciniata,Willd.,42939,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:30075000-2,,Asteraceae,1,1,wcvp,0,
368,Artemisia laciniata subsp. laciniata,1,99310,Artemisia laciniata subsp. laciniata,1,subspecies,,,NA,,Asteraceae,Artemisia,Artemisia,1,laciniata,laciniata,1,,,NA,subsp.,laciniata,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179642-1,,Y,Accepted,Artemisia laciniata subsp. laciniata,Artemisia laciniata,,99310,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77179642-1,,Asteraceae,1,1,wcvp,0,
369,Artemisia maritima L.,1,13485,Artemisia maritima,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,maritima,maritima,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179785-1,,Y,Accepted,Artemisia maritima,Artemisia maritima,L.,13485,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179785-1,,Asteraceae,1,1,wcvp,0,
370,Artemisia maritima subsp. maritima,1,53471,Artemisia maritima subsp. maritima,1,subspecies,,,NA,,Asteraceae,Artemisia,Artemisia,1,maritima,maritima,1,,,NA,subsp.,maritima,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180643-1,,Y,Accepted,Artemisia maritima subsp. maritima,Artemisia maritima,,53471,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77180643-1,,Asteraceae,1,1,wcvp,0,
371,Artemisia mutellina S.G. Gmel.,1,58308,Artemisia mutellina,1,species,S.G. Gmel.,S.G.Gmel.,1,S.G.Gmel.,Asteraceae,Artemisia,Artemisia,1,mutellina,mutellina,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179845-1,,Y,Synonym,Artemisia splendens,Artemisia splendens,Willd.,82450,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180139-1,,Asteraceae,1,1,wcvp,0,
372,Artemisia pontica L.,1,79400,Artemisia pontica,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,pontica,pontica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179970-1,,Y,Accepted,Artemisia pontica,Artemisia pontica,L.,79400,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:179970-1,,Asteraceae,1,1,wcvp,0,
373,Artemisia rupestris L.,1,11367,Artemisia rupestris,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,rupestris,rupestris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180051-1,,Y,Accepted,Artemisia rupestris,Artemisia rupestris,L.,11367,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180051-1,,Asteraceae,1,1,wcvp,0,
374,Artemisia scoparia Waldst. & Kit.,1,739778,Artemisia scoparia,1,species,Waldst. & Kit.,Waldst. & Kit.,1,Waldst. & Kit.,Asteraceae,Artemisia,Artemisia,1,scoparia,scoparia,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180092-1,,Y,Accepted,Artemisia scoparia,Artemisia scoparia,Waldst. & Kit.,739778,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180092-1,,Asteraceae,1,1,wcvp,0,
375,Artemisia tournefortiana Rchb.,1,4959,Artemisia tournefortiana,1,species,Rchb.,Rchb.,1,Rchb.,Asteraceae,Artemisia,Artemisia,1,tournefortiana,tournefortiana,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180219-1,,Y,Accepted,Artemisia tournefortiana,Artemisia tournefortiana,Rchb.,4959,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180219-1,,Asteraceae,1,1,wcvp,0,
376,Artemisia vulgaris agg.,0.9,114433,Artemisia vulgaris,1,species,,,NA,L.,Asteraceae,Artemisia,Artemisia,1,vulgaris,vulgaris,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20812-2,,Y,Accepted,Artemisia vulgaris,Artemisia vulgaris,L.,114433,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20812-2,,Asteraceae,1,1,wcvp,0,
377,Artemisia verlotiorum Lamotte,1,17794,Artemisia verlotiorum,1,species,Lamotte,Lamotte,1,Lamotte,Asteraceae,Artemisia,Artemisia,1,verlotiorum,verlotiorum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180264-1,,Y,Accepted,Artemisia verlotiorum,Artemisia verlotiorum,Lamotte,17794,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:180264-1,,Asteraceae,1,1,wcvp,0,
378,Artemisia vulgaris L.,1,114433,Artemisia vulgaris,1,species,L.,L.,1,L.,Asteraceae,Artemisia,Artemisia,1,vulgaris,vulgaris,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20812-2,,Y,Accepted,Artemisia vulgaris,Artemisia vulgaris,L.,114433,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20812-2,,Asteraceae,1,1,wcvp,0,
379,Arum maculatum agg.,0.9,274981,Arum maculatum,1,species,,,NA,L.,Araceae,Arum,Arum,1,maculatum,maculatum,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:86067-1,,Y,Accepted,Arum maculatum,Arum maculatum,L.,274981,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:86067-1,,Araceae,1,1,wcvp,0,
380,Arum cylindraceum Gasp.,1,273472,Arum cylindraceum,1,species,Gasp.,Gasp.,1,Gasp.,Araceae,Arum,Arum,1,cylindraceum,cylindraceum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85982-1,,Y,Accepted,Arum cylindraceum,Arum cylindraceum,Gasp.,273472,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:85982-1,,Araceae,1,1,wcvp,0,
381,Arum maculatum L.,1,274981,Arum maculatum,1,species,L.,L.,1,L.,Araceae,Arum,Arum,1,maculatum,maculatum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:86067-1,,Y,Accepted,Arum maculatum,Arum maculatum,L.,274981,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:86067-1,,Araceae,1,1,wcvp,0,
382,Aruncus dioicus (Walter) Fernald,1,1008176,Aruncus dioicus,1,species,(Walter) Fernald,(Walter) Fernald,1,(Walter) Fernald,Rosaceae,Aruncus,Aruncus,1,dioicus,dioicus,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20973-2,,Y,Accepted,Aruncus dioicus,Aruncus dioicus,(Walter) Fernald,1008176,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:20973-2,,Rosaceae,1,1,wcvp,0,
383,Asarina procumbens Mill.,1,544145,Asarina procumbens,1,species,Mill.,Mill.,1,Mill.,Plantaginaceae,Asarina,Asarina,1,procumbens,procumbens,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:799434-1,,Y,Accepted,Asarina procumbens,Asarina procumbens,Mill.,544145,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:799434-1,,Plantaginaceae,1,1,wcvp,0,
384,Asarum europaeum L.,1,544221,Asarum europaeum,1,species,L.,L.,1,L.,Aristolochiaceae,Asarum,Asarum,1,europaeum,europaeum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302682-2,,Y,Accepted,Asarum europaeum,Asarum europaeum,L.,544221,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:302682-2,,Aristolochiaceae,1,1,wcvp,0,
385,Asarum europaeum subsp. caucasicum (Duch.) Soo,0.96238,544223,Asarum europaeum subsp. caucasicum,1,subspecies,(Duch.) Soo,(Duch.) Soó,0.8119,(Duch.) Soó,Aristolochiaceae,Asarum,Asarum,1,europaeum,europaeum,1,,,NA,subsp.,caucasicum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:2654314-4,,Y,Synonym,Asarum caucasicum,Asarum caucasicum,(Duch.) N.Busch,1659646,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:93470-1,,Aristolochiaceae,1,1,wcvp,0,
386,Asarum europaeum subsp. europaeum,1,1788553,Asarum europaeum subsp. europaeum,1,subspecies,,,NA,,Aristolochiaceae,Asarum,Asarum,1,europaeum,europaeum,1,,,NA,subsp.,europaeum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77228901-1,,Y,Accepted,Asarum europaeum subsp. europaeum,Asarum europaeum,,1788553,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77228901-1,,Aristolochiaceae,1,1,wcvp,0,
387,Asclepias syriaca L.,1,545192,Asclepias syriaca,1,species,L.,L.,1,L.,Apocynaceae,Asclepias,Asclepias,1,syriaca,syriaca,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319076-2,,Y,Accepted,Asclepias syriaca,Asclepias syriaca,L.,545192,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:319076-2,,Apocynaceae,1,1,wcvp,0,
388,Asparagus officinalis L.,1,626918,Asparagus officinalis,1,species,L.,L.,1,L.,Asparagaceae,Asparagus,Asparagus,1,officinalis,officinalis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:531229-1,,Y,Accepted,Asparagus officinalis,Asparagus officinalis,L.,626918,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:531229-1,,Asparagaceae,1,1,wcvp,0,
389,Asparagus officinalis subsp. officinalis,1,762329,Asparagus officinalis subsp. officinalis,1,subspecies,,,NA,,Asparagaceae,Asparagus,Asparagus,1,officinalis,officinalis,1,,,NA,subsp.,officinalis,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000770373,,Y,Synonym,Asparagus officinalis,Asparagus officinalis,L.,626918,species,https://www.worldfloraonline.org/taxon/wfo-0000634022,,Asparagaceae,1,1,wfo,0,
390,Asperugo procumbens L.,1,545592,Asperugo procumbens,1,species,L.,L.,1,L.,Boraginaceae,Asperugo,Asperugo,1,procumbens,procumbens,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:113506-1,,Y,Accepted,Asperugo procumbens,Asperugo procumbens,L.,545592,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:113506-1,,Boraginaceae,1,1,wcvp,0,
391,Asperula arvensis L.,1,279772,Asperula arvensis,1,species,L.,L.,1,L.,Rubiaceae,Asperula,Asperula,1,arvensis,arvensis,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743883-1,,Y,Accepted,Asperula arvensis,Asperula arvensis,L.,279772,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743883-1,,Rubiaceae,1,1,wcvp,0,
392,Asperula cynanchica L.,1,280675,Asperula cynanchica,1,species,L.,L.,1,L.,Rubiaceae,Asperula,Asperula,1,cynanchica,cynanchica,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:743955-1,,Y,Synonym,Cynanchica pyrenaica subsp. cynanchica,Cynanchica pyrenaica,(L.) P.Caputo & Del Guacchio,1456370,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77215417-1,,Rubiaceae,1,1,wcvp,0,
393,Asperula cynanchica subsp. cynanchica,1,280769,Asperula cynanchica subsp. cynanchica,1,subspecies,,,NA,,Rubiaceae,Asperula,Asperula,1,cynanchica,cynanchica,1,,,NA,subsp.,cynanchica,1,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0000285757,,Y,Synonym,Cynanchica pyrenaica subsp. cynanchica,Cynanchica pyrenaica,(L.) P.Caputo & Del Guacchio,1456370,subspecies,https://www.worldfloraonline.org/taxon/wfo-1200007489,,Rubiaceae,1,1,wfo,0,
394,Asperula neilreichii Beck,1,282796,Asperula neilreichii,1,species,Beck,Beck,1,Beck,Rubiaceae,Asperula,Asperula,1,neilreichii,neilreichii,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:744091-1,,Y,Synonym,Cynanchica neilreichii,Cynanchica neilreichii,(Beck) P.Caputo & Del Guacchio,1456352,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77215362-1,,Rubiaceae,1,1,wcvp,0,
395,Asperula tinctoria L.,0.9,284563,Asperula tinctoria,1,species,L.,L.,1,L.,Rubiaceae,Geranium,Asperula,1,dissectum,tinctoria,1,,,NA,,,NA,,,NA,,Asperula tinctoria,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:744208-1,,Y,Accepted,Asperula tinctoria,Asperula tinctoria,L.,284563,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:744208-1,,Rubiaceae,1,1,wcvp,0,
396,Asplenium adiantum-nigrum agg.,0.9,1094762,Asplenium adiantum-nigrum,1,species,,,NA,L.,Aspleniaceae,Asplenium,Asplenium,1,adiantum-nigrum,adiantum-nigrum,1,,,NA,,,NA,,,NA,,agg.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17038650-1,,Y,Accepted,Asplenium adiantum-nigrum,Asplenium adiantum-nigrum,L.,1094762,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17038650-1,,Aspleniaceae,1,1,wcvp,0,
397,Asplenium adiantum-nigrum L.,0.9,1094762,Asplenium adiantum-nigrum,1,species,,,NA,L.,Aspleniaceae,Asplenium,Asplenium,1,adiantum-nigrum,adiantum-nigrum,1,,,NA,,,NA,,,NA,,L.,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17038650-1,,Y,Accepted,Asplenium adiantum-nigrum,Asplenium adiantum-nigrum,L.,1094762,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17038650-1,,Aspleniaceae,1,1,wcvp,0,
398,Asplenium adiantum-nigrum subsp. adiantum-nigrum,1,1375348,Asplenium adiantum-nigrum subsp. adiantum-nigrum,1,subspecies,,,NA,,Aspleniaceae,Asplenium,Asplenium,1,adiantum-nigrum,adiantum-nigrum,1,,,NA,subsp.,adiantum-nigrum,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186252-1,,Y,Accepted,Asplenium adiantum-nigrum subsp. adiantum-nigrum,Asplenium adiantum-nigrum,,1375348,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186252-1,,Aspleniaceae,1,1,wcvp,0,
399,Asplenium cuneifolium Viv.,1,1101249,Asplenium cuneifolium,1,species,Viv.,Viv.,1,Viv.,Aspleniaceae,Asplenium,Asplenium,1,cuneifolium,cuneifolium,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17041860-1,,Y,Accepted,Asplenium cuneifolium,Asplenium cuneifolium,Viv.,1101249,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17041860-1,,Aspleniaceae,1,1,wcvp,0,
400,Asplenium adulterinum Milde,1,1713413,Asplenium adulterinum,1,species,Milde,Milde ,1,Milde ,Aspleniaceae,Asplenium,Asplenium,1,adulterinum,adulterinum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17038710-1,,Y,Accepted,Asplenium adulterinum,Asplenium adulterinum,Milde ,1713413,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17038710-1,,Aspleniaceae,1,1,wcvp,0,
401,Asplenium ceterach L.,1,1101247,Asplenium ceterach,1,species,L.,L.,1,L.,Aspleniaceae,Asplenium,Asplenium,1,ceterach,ceterach,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17040860-1,,Y,Accepted,Asplenium ceterach,Asplenium ceterach,L.,1101247,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17040860-1,,Aspleniaceae,1,1,wcvp,0,
402,Asplenium ceterach subsp. ceterach,1,1375352,Asplenium ceterach subsp. ceterach,1,subspecies,,,NA,,Aspleniaceae,Asplenium,Asplenium,1,ceterach,ceterach,1,,,NA,subsp.,ceterach,1,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186223-1,,Y,Accepted,Asplenium ceterach subsp. ceterach,Asplenium ceterach,,1375352,subspecies,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:77186223-1,,Aspleniaceae,1,1,wcvp,0,
403,Asplenium fissum Willd.,0.92948,1101879,Asplenium fissum,1,species,Willd.,Kit.; Willd.,0.6474,Kit.; Willd.,Aspleniaceae,Asplenium,Asplenium,1,fissum,fissum,1,,,NA,,,NA,,,NA,,,https://www.worldfloraonline.org/taxon/wfo-0001116478,,Y,Accepted,Asplenium fissum,Asplenium fissum,Kit.; Willd.,1101879,species,https://www.worldfloraonline.org/taxon/wfo-0001116478,,Aspleniaceae,1,1,wfo,0,
404,Asplenium fontanum (L.) Bernh.,1,1092690,Asplenium fontanum,1,species,(L.) Bernh.,(L.) Bernh.,1,(L.) Bernh.,Aspleniaceae,Asplenium,Asplenium,1,fontanum,fontanum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17043750-1,,Y,Accepted,Asplenium fontanum,Asplenium fontanum,(L.) Bernh.,1092690,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17043750-1,,Aspleniaceae,1,1,wcvp,0,
405,Asplenium obovatum Viv.,1,1209588,Asplenium obovatum,1,species,Viv.,Viv.,1,Viv.,Aspleniaceae,Asplenium,Asplenium,1,obovatum,obovatum,1,,,NA,,,NA,,,NA,,,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17304140-1,,Y,Accepted,Asplenium obovatum,Asplenium obovatum,Viv.,1209588,species,https://powo.science.kew.org/taxon/urn:lsid:ipni.org:names:17304140-1,,Aspleniaceae,1,1,wcvp,0,
